Treatment,Treat,Id,Latitude,Longitude,ACa_KgHa,AK_KgHa,AMg_KgHa,AMo_KgHa,ANa_KgHa,AP_KgHa,AS_KgHa,B,BpH,BulkDens,Ca,CEC,Clay,Cu,Elevation,Fe,K,Loam,Mg,Mn,Mo,Na,OM,OrganicC,OrgC_Clay,OrgC_THa,P,PAWater,pH,S,Sand,Silt,TCa,TCa-TMg_KH,TCa_KgHa,TK,TK_KgHa,TMg,TMg_KgHa,TMo,TMo_KgHa,TNa,TNa_KgHa,TP,TP_KgHa,TS,TS_KgHa,Zn,UKText
Conventional,CON,217,52.91623353,-2.605815234,5958.21168,356.8542799,391.9938057,0.153355126,83.81288444,81.81886036,72.48489274,1.245313761,6.926366948,1.375849462,2063.060108,13.74046453,20.20414946,5.533499533,341.1699816,1130.179977,143.4966246,78.9623722,114.559867,29.12471589,0.074308094,30.12719633,3.284566403,1.901709618,0.094124706,39.24699232,17.30478307,88.81607141,6.222745864,14.04899683,21.0376278,58.75822275,2180.352081,0.589380257,4499.754356,4265.719103,8803.480999,3699.397895,7634.721906,0.551282365,1.137722319,185.051283,381.9040621,500.4044899,1032.721872,255.5174746,527.3303699,6.31227729,ClLo
Conventional,CON,218,52.91623336,-2.605763183,5951.856523,353.4832597,391.8632578,0.153982026,84.29226749,82.86042631,72.80003544,1.238907636,6.920192194,1.377219023,2058.810203,13.70433814,20.19434676,5.453941804,341.5457988,1118.221779,141.9997345,78.94947175,114.4078295,28.95129581,0.074537661,30.26938327,3.24853016,1.880914831,0.093140662,38.8564753,17.50764783,88.69506223,6.2129372,14.09604606,21.05052825,58.755125,2171.443002,0.588080177,4485.828915,4180.503116,8636.202627,3692.42679,7627.920627,0.547001366,1.13001103,183.7784325,379.65473,503.1803561,1039.484338,256.6306474,530.1549144,6.30658888,ClLo
Conventional,CON,219,52.91623318,-2.605711132,5949.890649,350.508399,391.6574548,0.154426729,84.60671263,83.55556453,73.0050369,1.233245788,6.916228913,1.378471458,2056.260236,13.68115033,20.13121477,5.402877474,341.9095479,1111.04679,140.676756,78.86638945,114.2438509,28.76284106,0.074685009,30.35469626,3.226908206,1.868437839,0.09281297,38.63382349,17.63848383,88.54711407,6.206641485,14.12289658,21.13361055,58.73517468,2166.097503,0.587829439,4478.855374,4105.187688,8488.326088,3684.908168,7619.311102,0.544253595,1.125357071,183.0147149,378.4208413,504.9620529,1044.113666,257.3451402,532.114396,6.300453697,ClLo
Conventional,CON,220,52.91623301,-2.605659081,5951.488656,347.9875581,391.3323457,0.154708743,84.77652146,83.9498095,73.11213147,1.228437649,6.914170714,1.379575346,2055.166711,13.6691085,20.02919505,5.376358892,342.259395,1107.969879,139.5532599,78.73213051,114.0576807,28.54827564,0.074761529,30.39128175,3.21763588,1.863087225,0.093018577,38.55403805,17.7075282,88.38503815,6.203372012,14.1322969,21.26786949,58.70293546,2163.805147,0.588570778,4477.698352,4041.228532,8362.768876,3676.372033,7607.748331,0.542826631,1.123305356,182.6872034,378.0461428,505.8873185,1046.864509,257.7161886,533.3083501,6.293488226,ClLo
Conventional,CON,221,52.91623284,-2.60560703,5954.544485,346.0959335,390.9353419,0.154882553,84.84911328,84.16954566,73.1540423,1.224823963,6.91315598,1.380428663,2054.950889,13.66317164,19.92515176,5.363284706,342.587691,1107.362607,138.7088663,78.59520853,113.8715364,28.33235542,0.074799255,30.39850241,3.215805856,1.862031206,0.093451294,38.55601871,17.74290251,88.2426261,6.201760097,14.13165717,21.40479147,58.67005677,2163.352718,0.589817014,4479.53115,3993.158313,8268.405287,3667.837086,7594.781167,0.542123109,1.122543419,182.6225644,378.1461335,506.3434928,1048.456606,257.8991228,534.0170118,6.286523724,ClLo
Conventional,CON,222,52.91623266,-2.605554979,5956.145917,344.9959749,390.6068017,0.155027791,84.89650139,84.39221614,73.17767373,1.222725723,6.911989468,1.380922467,2054.768525,13.65634677,19.86731656,5.348254943,342.8795126,1106.849481,138.2185799,78.51909684,113.7351542,28.17015238,0.074842624,30.40460366,3.21425954,1.861138901,0.093678424,38.55132783,17.78347988,88.16187546,6.199907079,14.13116724,21.48090316,58.65178029,2162.970429,0.590719904,4480.341692,3965.246953,8213.547907,3661.583794,7584.54499,0.541314358,1.121269738,182.5679463,378.1682683,506.8678996,1049.917906,258.1094194,534.6436443,6.281421049,ClLo
Conventional,CON,223,52.91623249,-2.605502928,5953.488484,344.7222408,390.5301233,0.15522076,84.99842333,84.77917999,73.22733719,1.222221631,6.909602238,1.381003668,2053.730994,13.6423799,19.89829608,5.317497018,343.1159627,1103.93012,138.1007911,78.5598662,113.7061412,28.12531616,0.074931377,30.43931582,3.205461994,1.856062259,0.093277447,38.4484318,17.86397209,88.17625218,6.196114938,14.13992618,21.4401338,58.66157012,2160.795451,0.59034038,4476.099664,3958.541388,8200.140262,3660.253513,7582.235289,0.539659275,1.117907157,182.2572047,377.5468022,507.9410811,1052.202744,258.5397847,535.5665863,6.280335542,ClLo
Conventional,CON,224,52.91623232,-2.605450877,5945.035566,345.2385364,390.8571738,0.155495993,85.20303216,85.40006914,73.32319875,1.223251811,6.905533863,1.380665438,2051.317454,13.61857722,20.03972493,5.265078628,343.2648708,1097.139005,138.3415087,78.74598794,113.8292433,28.24716426,0.075082632,30.52006442,3.18499685,1.844252806,0.092029846,38.19444162,17.99920904,88.30097849,6.189652281,14.16190517,21.25401206,58.706263,2155.735945,0.588051278,4464.525168,3972.245126,8226.512332,3665.897897,7592.067787,0.536838642,1.111791839,181.5343472,375.9572984,509.7700227,1055.732777,259.2732235,536.9543679,6.28494135,ClLo
Conventional,CON,245,52.91620293,-2.606075774,5998.18186,368.7105022,396.7696672,0.150028857,81.58532541,75.82450679,70.78634031,1.267885545,6.96303645,1.371163664,2083.997553,13.95500533,19.96941179,6.005962511,339.3217557,1189.092849,148.7708712,78.65345516,116.3518739,31.13473454,0.072944784,29.4267028,3.462101382,2.004156537,0.100361321,41.2203993,16.09177494,89.0397593,6.28099577,13.76666981,21.34654485,58.68404337,2224.243261,0.588180838,4574.702309,4565.975034,9391.048585,3781.563627,7777.713956,0.576705587,1.186136619,191.3220665,393.5007985,483.9196802,995.2996226,248.9067661,511.9378701,6.379324385,ClLo
Conventional,CON,246,52.91620276,-2.606023723,5994.497668,367.2454997,395.4839574,0.150258579,81.82453717,76.18777538,70.93524388,1.26507799,6.960893064,1.371764613,2081.805117,13.94246511,19.98001172,5.978346352,339.7522674,1182.92387,148.1148426,78.66740477,115.9240354,30.66898054,0.073024472,29.500054,3.443511055,1.993428951,0.09977116,41.01772939,16.1617859,88.99793794,6.277590977,13.78958522,21.33259523,58.68739305,2219.647257,0.590026237,4567.250341,4528.628189,9318.31784,3761.946703,7740.758043,0.575219562,1.18359876,190.6654301,392.3221349,484.8832417,997.7185084,249.2931718,512.9573269,6.363317009,ClLo
Conventional,CON,247,52.91620258,-2.605971672,5984.746468,365.2128815,394.6345212,0.150781491,82.29528499,77.11978376,71.23684586,1.261211145,6.955178516,1.372545183,2077.23666,13.90903123,20.06455208,5.904718079,340.1609979,1170.069343,147.2112944,78.7786607,115.6092644,30.32490735,0.073236929,29.65289859,3.404773709,1.971075487,0.098236705,40.58085247,16.35019004,88.99298183,6.268513356,13.84034017,21.2213393,58.71410862,2210.070396,0.589743056,4550.132215,4477.190375,9217.719123,3747.514064,7715.448566,0.571257627,1.176115356,189.2971729,389.7283843,487.4522219,1003.575299,250.3233796,515.3702233,6.351540001,ClLo
Conventional,CON,248,52.91620241,-2.605919621,5970.995211,362.7793961,394.2505189,0.151504014,82.91890544,78.43733141,71.63889245,1.256603149,6.947036267,1.373445267,2071.105573,13.86139369,20.1963196,5.799810433,340.5514386,1152.817956,146.1345648,78.95206803,115.4210794,30.11772703,0.073539644,29.85802328,3.35278635,1.941076077,0.096110386,39.98942625,16.61862563,89.01042709,6.255579304,13.90933087,21.04793197,58.75574843,2197.217794,0.587666503,4526.637569,4415.893574,9097.482191,3738.885547,7702.731986,0.565612549,1.165256817,187.4609068,386.2009428,491.1125777,1011.774368,251.7912488,518.7322484,6.344499146,ClLo
Conventional,CON,249,52.91620224,-2.60586757,5956.498542,360.0242896,394.2170696,0.152295611,83.58974523,79.87391875,72.06772898,1.251394891,6.938170713,1.374461055,2064.55032,13.80952435,20.32834018,5.685583471,340.928535,1134.373071,144.9175748,79.12580839,115.3259927,30.01067095,0.07386925,30.07733907,3.297202364,1.909001225,0.093908367,39.35771755,16.91049052,89.01741548,6.241496275,13.98225217,20.87419161,58.79746822,2183.476013,0.584672911,4501.654115,4346.611932,8961.373231,3734.525704,7699.440207,0.559465998,1.153446339,185.4976027,382.438846,495.0980958,1020.739576,253.389514,522.411028,6.340941522,ClLo
Conventional,CON,250,52.91620207,-2.605815519,5944.21895,356.9921347,394.3538763,0.153041547,84.21578689,81.19440357,72.45865564,1.245658034,6.930106337,1.375609788,2058.573662,13.76234242,20.41758795,5.581679157,341.2948803,1117.55621,143.5770694,79.24325933,115.2696758,29.9439073,0.07416907,30.2772971,3.246524457,1.879757436,0.092065598,38.78719092,17.17570177,88.9828327,6.228685924,14.04635846,20.75674067,58.82567138,2170.947141,0.581720258,4479.564202,4270.298723,8811.397078,3731.943506,7700.54702,0.55387491,1.14287362,183.7075883,379.0649347,498.723444,1029.073276,254.8433446,525.8474987,6.338834453,ClLo
Conventional,CON,251,52.91620189,-2.605763469,5936.363132,353.857718,394.4571171,0.153653724,84.71773516,82.2293619,72.76292277,1.239714155,6.923931519,1.376850671,2054.00024,13.72621566,20.43694992,5.502120605,341.6534493,1104.687713,142.18819,79.26873987,115.1959394,29.85557209,0.074398639,30.43030779,3.207745015,1.857379681,0.090883409,38.3600169,17.37895791,88.89197492,6.218877159,14.09262928,20.73126013,58.83178995,2161.359872,0.579676434,4463.804685,4191.231643,8656.050149,3728.562599,7700.510874,0.549593866,1.135063024,182.3378442,376.5779747,501.499339,1035.734552,255.956529,528.6208779,6.336075638,ClLo
Conventional,CON,252,52.91620172,-2.605711418,5933.714664,350.8842578,394.3845353,0.154087639,85.05129676,82.90682062,72.95725748,1.234058755,6.920083239,1.378088731,2051.239394,13.70370068,20.38354379,5.452537978,342.0053406,1096.919364,140.8667182,79.19845688,115.0712711,29.708911,0.074541711,30.52267603,3.184334958,1.84387086,0.090458798,38.1152648,17.50639532,88.75146175,6.212764123,14.11757329,20.80154312,58.81491309,2155.572308,0.579011883,4455.85486,4116.001989,8508.323935,3722.846405,7695.619016,0.546925826,1.130568476,181.5109683,375.2073298,503.2293373,1040.242018,256.6502898,530.5303081,6.331411234,ClLo
Conventional,CON,253,52.91620155,-2.605659367,5935.452667,348.2211542,394.0796697,0.154361404,85.22882259,83.27594259,73.05370007,1.228977967,6.918217388,1.379253616,2050.107273,13.69278422,20.27468174,5.428497698,342.3499103,1093.73385,139.6795135,79.05519337,114.8852078,29.49267578,0.07461108,30.56055285,3.174735354,1.838331389,0.090671282,38.03287823,17.56948687,88.57939943,6.209800199,14.12429626,20.94480663,58.78051163,2153.199041,0.579702836,4454.711344,4048.415981,8375.68857,3714.315173,7684.473949,0.545632219,1.128847816,181.1718968,374.8229906,504.068132,1042.85669,256.9866617,531.6746734,6.324449763,ClLo
Conventional,CON,254,52.91620137,-2.605607316,5939.341084,346.1639729,393.5939207,0.154530412,85.29107258,83.4739011,73.08626781,1.225043683,6.917381969,1.380189187,2050.059742,13.68789647,20.15294363,5.417733859,342.6819775,1093.600111,138.7602073,78.89498483,114.6658186,29.23817413,0.07464214,30.56214304,3.174332331,1.838098824,0.091207461,38.05386183,17.59931407,88.41798183,6.208473127,14.12101442,21.10501517,58.74204121,2153.099404,0.581250177,4457.526774,3996.081088,8273.021863,3704.25591,7668.860929,0.545053017,1.128414421,181.1576615,375.0477684,504.4436955,1044.341601,257.1372695,532.3471184,6.316241421,ClLo
Conventional,CON,255,52.9162012,-2.605555265,5942.330791,345.000786,393.0736698,0.154675988,85.3030107,83.69109328,73.10363286,1.222816714,6.916276769,1.380729334,2050.289293,13.68143032,20.07245384,5.403494065,342.9901399,1094.24601,138.2398414,78.78905949,114.4694554,29.00788298,0.074683229,30.55446309,3.176278759,1.839222014,0.091629157,38.09201679,17.63820319,88.31789577,6.206717504,14.11884402,21.21094051,58.71660565,2153.58061,0.582796619,4460.267882,3966.457341,8214.906004,3695.252411,7653.2151,0.544286774,1.127269072,181.2264121,375.3369348,504.9405393,1045.779322,257.3365129,532.968108,6.308894582,ClLo
Conventional,CON,256,52.91620103,-2.605503214,5941.492357,344.8360189,392.7169932,0.1548765,85.34180364,84.09858241,73.15178999,1.222509021,6.913758252,1.380788054,2049.912828,13.66669533,20.07976536,5.371044595,343.2598377,1093.186731,138.1679442,78.79868152,114.3607218,28.8732727,0.074776864,30.56705827,3.173086601,1.837379973,0.091504056,38.05548476,17.72332927,88.31794132,6.202716813,14.12754401,21.20131848,58.71891616,2152.791428,0.583370125,4458.823028,3962.364326,8206.777989,3690.266842,7643.214556,0.542540669,1.123700511,181.1136606,375.1193684,506.0727408,1048.168792,257.7905463,533.93116,6.304826367,ClLo
Conventional,CON,257,52.91620086,-2.605451163,5935.162354,345.6080624,392.69457,0.15516842,85.46154165,84.76834535,73.2520063,1.224013328,6.909353664,1.38036775,2048.352379,13.64092558,20.19760003,5.314294301,343.4635105,1088.796008,138.5194489,78.9537531,114.3890114,28.88887513,0.074940619,30.61926542,3.15985508,1.829744697,0.090592184,37.88580855,17.86991775,88.43331834,6.195720076,14.15120597,21.0462469,58.75615306,2149.520258,0.582279024,4450.692661,3982.37503,8245.713089,3691.563956,7643.573746,0.539486937,1.117035553,180.6463048,374.0374998,508.0528278,1051.949608,258.5845972,535.4127578,6.305884809,ClLo
Conventional,CON,279,52.91617181,-2.606180161,5984.607101,363.532252,400.4119598,0.150689473,82.4457961,76.80034445,71.21103064,1.257979381,6.957424816,1.373273529,2076.086605,13.92217357,20.01472279,5.933660215,338.6689813,1166.833367,146.4561429,78.71308488,117.2395673,32.13291673,0.073153415,29.69137541,3.39502204,1.965448267,0.098200124,40.48647115,16.27382985,88.898151,6.272081628,13.82798676,21.28691512,58.69836209,2207.659535,0.577578809,4547.580599,4434.200591,9134.055439,3822.265467,7873.523977,0.572815002,1.179947519,188.9527304,389.2256742,486.4423955,1002.027698,249.9184208,514.8095275,6.412537017,ClLo
Conventional,CON,280,52.91617164,-2.606128111,5993.987123,364.0106526,398.9853147,0.150176555,82.12220982,75.76337568,70.97226247,1.258852743,6.963970625,1.373167333,2079.501385,13.96047087,19.88801977,6.017998755,339.1122674,1176.441728,146.6602173,78.54634247,116.830884,31.69531036,0.072910053,29.57712882,3.423977003,1.982156787,0.09966587,40.82749422,16.05533994,88.81827348,6.282479717,13.78268781,21.45365753,58.6583227,2214.817941,0.58230638,4561.973467,4445.818281,9157.278644,3803.526832,7834.318191,0.577353257,1.189203949,189.9754601,391.3021438,483.499721,995.8890332,248.7383548,512.3390748,6.397246323,ClLo
Conventional,CON,281,52.91617147,-2.60607606,5996.270205,364.0979853,397.6093367,0.149989694,82.04585511,75.37737335,70.90462769,1.259009659,6.966391015,1.373153484,2080.314437,13.97463175,19.85624518,6.04918392,339.5301255,1178.72946,146.6968832,78.50452681,116.4291443,31.26161042,0.072820067,29.54992693,3.430871125,1.986135053,0.100025712,40.90902403,15.97370164,88.79714018,6.286324532,13.76969213,21.4954732,58.64828162,2216.522344,0.585590472,4565.438069,4447.905622,9161.485653,3785.10657,7796.298411,0.57903133,1.192648333,190.2189701,391.7997624,482.4116325,993.637821,248.3020116,511.4351584,6.382215421,ClLo
Conventional,CON,282,52.91617129,-2.606024009,5990.924387,363.6947344,396.5743863,0.150140367,82.24188221,75.66058301,71.01430102,1.258260257,6.964592515,1.373271919,2078.280535,13.96410934,19.92449416,6.026011403,339.9272396,1173.006553,146.5217738,78.59434312,116.116072,30.92226056,0.072886933,29.61797418,3.413625044,1.976183168,0.099183605,40.70755277,16.03233561,88.83521826,6.283467595,13.78980133,21.40565688,58.66984896,2212.258673,0.586689016,4557.049069,4437.936876,9141.741137,3770.751818,7767.401378,0.577784418,1.190182674,189.6098145,390.5787507,483.2201499,995.388994,248.6262418,512.1471543,6.370501968,ClLo
Conventional,CON,283,52.91617112,-2.605971958,5978.876422,362.7580874,396.0339614,0.150592583,82.68494736,76.53457977,71.28073449,1.256520916,6.959078894,1.3735452,2073.688374,13.93185102,20.07709669,5.954971947,340.3084322,1160.08533,146.1153498,78.79516953,115.9347658,30.72515782,0.07309192,29.7716118,3.374686711,1.953713724,0.09731057,40.25271162,16.21430724,88.91922966,6.274709149,13.83878438,21.20483047,58.71807284,2202.632122,0.585426712,4538.122169,4414.799687,9095.890378,3762.438706,7751.819436,0.573961786,1.182543685,188.2344582,387.8228047,485.6988032,1000.69389,249.6202268,514.2969965,6.363718483,ClLo
Conventional,CON,284,52.91617095,-2.605919907,5962.525535,361.3285607,395.9817708,0.151257893,83.29746691,77.81657368,71.65390529,1.253863226,6.951006696,1.373972018,2067.374881,13.88462333,20.27851338,5.850966862,340.6766238,1142.320696,145.4943394,79.06023584,115.8834777,30.66860298,0.07339203,29.98283917,3.321152674,1.9228218,0.094820649,39.62855024,16.48078403,89.02369386,6.261886374,13.90691209,20.93976416,58.78172246,2189.397141,0.582272988,4512.255614,4379.446383,9025.855179,3760.087081,7749.381655,0.568365275,1.171376976,186.3435612,384.0462583,489.3276675,1008.483784,251.0754674,517.456,6.361799561,ClLo
Conventional,CON,285,52.91617078,-2.605867856,5945.464638,359.4008327,396.2616633,0.152009392,83.97113934,79.24016228,72.06171114,1.250262942,6.942090448,1.374589732,2060.533009,13.83245738,20.47410962,5.736086727,341.0358097,1123.069336,144.6530774,79.31764239,115.9132752,30.69865907,0.073723521,30.21174421,3.26313836,1.889344522,0.092279692,38.95610371,16.77474444,89.10705747,6.247722815,13.97977582,20.68235761,58.84353277,2175.054522,0.578248439,4484.711418,4331.554444,8931.165395,3761.453337,7755.682702,0.562183578,1.15915766,184.2944145,379.9938148,493.3359756,1017.20185,252.6828718,521.0029216,6.362914423,ClLo
Conventional,CON,286,52.9161706,-2.605815805,5931.014943,356.9806311,396.6550951,0.152729945,84.60685885,80.56125546,72.43784207,1.245715024,6.933919379,1.375437891,2054.257614,13.78465124,20.61428554,5.630807759,341.388083,1105.4119,143.5903859,79.50211526,115.9568122,30.7410278,0.074027307,30.42169697,3.209927365,1.85863901,0.090162669,38.34663781,17.04389669,89.13189735,6.234742984,14.04407862,20.49788474,58.88782972,2161.899405,0.574446228,4460.337538,4271.056811,8811.86006,3763.449562,7764.586693,0.556518519,1.148184987,182.4149278,376.3506055,497.0092872,1025.408109,254.1559365,524.3635581,6.364543339,ClLo
Conventional,CON,287,52.91617043,-2.605763754,5921.583249,354.2383223,396.9372154,0.153328676,85.12011205,81.60358757,72.73196981,1.240531889,6.927629754,1.376481839,2049.435359,13.74785278,20.66883892,5.549769982,341.7358671,1091.843248,142.3792663,79.57390804,115.9512801,30.72650939,0.074261145,30.58303273,3.169037991,1.835043715,0.088783106,37.88856521,17.25132346,89.08102201,6.224751845,14.09040889,20.42609196,58.90506912,2151.790508,0.571798695,4442.850833,4202.109361,8676.190834,3763.195906,7769.956232,0.552157878,1.140052937,180.970658,373.6542363,499.8367941,1032.024404,255.2898182,527.1026978,6.364336357,ClLo
